record_ID,units_sold
226787,23.0
226788,12.0
226789,17.0
226790,15.0
226791,52.0
226792,48.0
226795,20.0
226796,32.0
226797,49.0
226799,45.0
226800,39.0
226801,35.0
226803,34.0
226807,18.0
226810,99.0
226811,68.0
226812,31.0
226814,40.0
226815,48.0
226816,66.0
226820,55.0
226821,43.0
226822,43.0
226823,50.0
226824,32.0
226825,22.0
226828,26.0
226830,198.0
226831,119.0
226832,71.0
226835,53.0
226836,58.0
226837,105.0
226839,108.0
226840,59.0
226841,81.0
226842,35.0
226843,32.0
226845,64.0
226846,48.0
226847,34.0
226848,20.0
226849,18.0
226850,53.0
226851,6.0
226852,24.0
226855,217.0
226856,167.0
226857,60.0
226858,17.0
226860,67.0
226861,72.0
226862,123.0
226865,101.0
226866,57.0
226867,77.0
226868,17.0
226869,13.0
226871,76.0
226872,43.0
226873,30.0
226874,16.0
226875,29.0
226876,49.0
226877,21.0
226881,19.0
226882,12.0
226883,10.0
226884,11.0
226885,11.0
226886,33.0
226887,24.0
226890,80.0
226891,24.0
226892,23.0
226893,6.0
226894,20.0
226896,38.0
226899,14.0
226901,25.0
226902,32.0
226904,12.0
226905,18.0
226906,14.0
226909,54.0
226910,32.0
226911,12.0
226914,16.0
226915,43.0
226916,29.0
226918,9.0
226919,11.0
226920,8.0
226923,10.0
226925,18.0
226927,14.0
226929,14.0
226933,113.0
226934,87.0
226935,41.0
226936,35.0
226937,41.0
226938,67.0
226942,64.0
226943,42.0
226944,49.0
226945,16.0
226946,8.0
226947,46.0
226948,34.0
226950,21.0
226951,17.0
226952,29.0
226955,67.0
226956,31.0
226959,33.0
226960,37.0
226963,51.0
226964,22.0
226965,39.0
226968,33.0
226969,16.0
226970,10.0
226973,19.0
226976,144.0
226977,87.0
226978,41.0
226980,34.0
226981,54.0
226982,87.0
226984,76.0
226985,43.0
226986,62.0
226987,25.0
226989,43.0
226990,27.0
226991,20.0
226993,16.0
226994,31.0
226996,20.0
226997,20.0
227002,25.0
227003,16.0
227006,12.0
227007,83.0
227008,41.0
227009,19.0
227010,7.0
227012,14.0
227014,36.0
227016,13.0
227019,32.0
227020,34.0
227023,13.0
227024,17.0
227026,65.0
227027,22.0
227028,31.0
227029,24.0
227030,19.0
227031,32.0
227032,28.0
227033,23.0
227035,8.0
227036,13.0
227038,12.0
227039,18.0
227040,15.0
227044,16.0
227045,39.0
227046,23.0
227047,15.0
227048,14.0
227049,12.0
227050,50.0
227051,31.0
227052,20.0
227054,22.0
227055,27.0
227056,17.0
227059,149.0
227060,91.0
227061,60.0
227062,33.0
227063,23.0
227064,63.0
227065,99.0
227066,132.0
227068,11.0
227069,15.0
227070,169.0
227071,85.0
227072,127.0
227073,28.0
227074,17.0
227077,80.0
227078,64.0
227079,27.0
227081,37.0
227082,51.0
227083,6.0
227084,31.0
227085,26.0
227087,55.0
227088,40.0
227089,23.0
227091,40.0
227092,44.0
227093,59.0
227094,25.0
227097,41.0
227098,54.0
227099,43.0
227100,51.0
227101,27.0
227102,20.0
227104,42.0
227105,25.0
227106,84.0
227107,70.0
227108,33.0
227109,35.0
227110,40.0
227111,62.0
227115,64.0
227116,50.0
227117,42.0
227118,54.0
227119,40.0
227123,24.0
227124,5.0
227126,196.0
227127,143.0
227128,87.0
227131,84.0
227132,100.0
227133,123.0
227134,15.0
227137,162.0
227138,77.0
227139,126.0
227140,25.0
227144,80.0
227145,105.0
227146,65.0
227148,28.0
227149,52.0
227150,23.0
227153,77.0
227154,61.0
227155,20.0
227156,17.0
227157,33.0
227158,37.0
227159,13.0
227160,14.0
227161,18.0
227162,128.0
227163,33.0
227164,47.0
227165,31.0
227166,36.0
227168,50.0
227169,69.0
227170,55.0
227172,15.0
227173,30.0
227174,6.0
227176,17.0
227180,28.0
227181,18.0
227182,10.0
227183,13.0
227184,71.0
227185,32.0
227186,20.0
227187,6.0
227188,20.0
227189,72.0
227190,40.0
227193,16.0
227195,38.0
227196,49.0
227198,16.0
227199,33.0
227200,23.0
227202,16.0
227204,41.0
227205,22.0
227206,18.0
227208,18.0
227209,17.0
227210,13.0
227213,54.0
227214,55.0
227215,13.0
227217,22.0
227218,43.0
227219,39.0
227220,21.0
227221,25.0
227222,25.0
227223,82.0
227224,27.0
227225,33.0
227226,21.0
227227,15.0
227228,35.0
227229,30.0
227230,23.0
227232,14.0
227233,16.0
227235,152.0
227236,110.0
227237,37.0
227238,44.0
227239,57.0
227240,96.0
227242,15.0
227243,75.0
227244,39.0
227245,59.0
227246,20.0
227247,10.0
227248,55.0
227249,33.0
227252,21.0
227253,43.0
227259,72.0
227260,55.0
227261,16.0
227262,43.0
227263,45.0
227264,89.0
227268,74.0
227269,39.0
227270,54.0
227271,53.0
227272,28.0
227275,24.0
227276,8.0
227277,46.0
227278,36.0
227279,11.0
227280,40.0
227281,57.0
227282,33.0
227286,77.0
227287,43.0
227288,62.0
227289,37.0
227290,102.0
227291,56.0
227293,46.0
227294,44.0
227297,37.0
227299,11.0
227300,24.0
227301,25.0
227302,7.0
227305,67.0
227306,24.0
227307,37.0
227308,21.0
227309,21.0
227310,31.0
227311,37.0
227312,29.0
227313,7.0
227314,11.0
227315,14.0
227317,12.0
227319,125.0
227320,88.0
227321,53.0
227324,54.0
227325,59.0
227326,94.0
227329,97.0
227330,54.0
227331,75.0
227332,14.0
227333,9.0
227335,57.0
227336,40.0
227337,22.0
227339,23.0
227340,44.0
227342,12.0
227345,11.0
227346,42.0
227347,21.0
227349,15.0
227350,30.0
227351,26.0
227355,81.0
227356,25.0
227357,33.0
227358,22.0
227359,19.0
227360,31.0
227361,30.0
227362,22.0
227365,14.0
227366,11.0
227367,11.0
227368,20.0
227369,19.0
227370,22.0
227371,26.0
227372,24.0
227376,21.0
227377,30.0
227380,14.0
227381,11.0
227384,155.0
227385,84.0
227386,57.0
227389,68.0
227390,85.0
227391,122.0
227394,19.0
227395,121.0
227396,63.0
227397,82.0
227398,28.0
227399,11.0
227400,77.0
227401,51.0
227402,33.0
227404,21.0
227405,40.0
227406,20.0
227409,72.0
227410,80.0
227411,19.0
227412,9.0
227414,23.0
227415,52.0
227416,39.0
227417,16.0
227418,16.0
227419,13.0
227420,82.0
227421,31.0
227422,38.0
227423,24.0
227424,24.0
227425,36.0
227426,43.0
227427,28.0
227428,9.0
227429,13.0
227430,14.0
227432,10.0
227433,8.0
227434,19.0
227435,42.0
227436,34.0
227439,29.0
227440,27.0
227441,11.0
227442,12.0
227444,78.0
227445,24.0
227446,35.0
227447,13.0
227448,9.0
227450,30.0
227451,50.0
227452,33.0
227454,15.0
227455,16.0
227457,6.0
227458,7.0
227459,12.0
227460,224.0
227461,198.0
227462,72.0
227463,40.0
227465,78.0
227466,120.0
227467,191.0
227471,189.0
227472,88.0
227473,148.0
227474,29.0
227475,23.0
227477,114.0
227478,67.0
227479,40.0
227480,15.0
227481,35.0
227482,52.0
227483,8.0
227484,55.0
227486,21.0
227487,109.0
227488,85.0
227490,37.0
227491,42.0
227492,73.0
227495,17.0
227496,57.0
227497,30.0
227498,50.0
227499,12.0
227500,8.0
227501,48.0
227502,25.0
227505,18.0
227506,22.0
227510,161.0
227511,90.0
227512,72.0
227513,20.0
227515,71.0
227516,88.0
227517,124.0
227519,137.0
227520,64.0
227521,105.0
227522,24.0
227523,16.0
227525,78.0
227526,57.0
227528,15.0
227529,22.0
227530,44.0
227532,32.0
227535,38.0
227539,16.0
227540,31.0
227541,25.0
227542,13.0
227543,13.0
227544,13.0
227545,65.0
227546,23.0
227547,30.0
227548,16.0
227549,13.0
227551,30.0
227552,45.0
227553,31.0
227554,12.0
227555,16.0
227556,17.0
227557,31.0
227558,24.0
227559,8.0
227560,22.0
227561,18.0
227562,10.0
227565,46.0
227566,37.0
227567,19.0
227568,9.0
227571,29.0
227572,23.0
227575,13.0
227578,41.0
227579,28.0
227582,16.0
227583,52.0
227584,43.0
227585,9.0
227588,124.0
227589,49.0
227590,79.0
227591,29.0
227592,29.0
227594,48.0
227595,55.0
227596,33.0
227597,9.0
227598,13.0
227599,15.0
227601,20.0
227602,16.0
227603,24.0
227606,12.0
227607,33.0
227608,21.0
227610,15.0
227611,38.0
227612,17.0
227613,14.0
227614,12.0
227615,25.0
227618,10.0
227623,9.0
227624,13.0
227625,28.0
227626,17.0
227627,10.0
227629,31.0
227630,18.0
227631,17.0
227634,11.0
227635,12.0
227638,6.0
227639,96.0
227640,59.0
227641,36.0
227643,42.0
227644,55.0
227645,91.0
227648,74.0
227649,40.0
227650,58.0
227651,10.0
227653,55.0
227654,27.0
227655,20.0
227656,20.0
227657,24.0
227658,48.0
227659,10.0
227661,64.0
227662,59.0
227663,25.0
227665,36.0
227666,38.0
227667,35.0
227671,52.0
227672,42.0
227673,36.0
227674,31.0
227675,41.0
227676,32.0
227677,15.0
227679,25.0
227680,31.0
227681,26.0
227684,22.0
227685,20.0
227689,83.0
227690,30.0
227691,55.0
227692,22.0
227693,19.0
227694,32.0
227695,40.0
227696,29.0
227698,10.0
227699,13.0
227702,67.0
227703,65.0
227704,29.0
227706,21.0
227707,48.0
227708,41.0
227709,13.0
227710,18.0
227711,19.0
227712,115.0
227713,33.0
227714,56.0
227715,24.0
227716,21.0
227718,46.0
227719,46.0
227720,42.0
227721,12.0
227722,13.0
227723,22.0
227724,6.0
227726,17.0
227727,16.0
227731,22.0
227732,18.0
227736,39.0
227737,44.0
227738,16.0
227741,20.0
227742,16.0
227745,13.0
227746,154.0
227747,107.0
227748,55.0
227750,41.0
227751,42.0
227752,91.0
227756,99.0
227757,60.0
227758,74.0
227759,23.0
227760,16.0
227761,54.0
227762,35.0
227763,23.0
227764,9.0
227765,15.0
227766,35.0
227768,20.0
227773,113.0
227774,96.0
227775,44.0
227778,57.0
227779,63.0
227780,114.0
227781,17.0
227784,82.0
227785,49.0
227786,62.0
227789,58.0
227790,33.0
227791,19.0
227793,19.0
227794,32.0
227795,35.0
227797,69.0
227798,69.0
227799,36.0
227801,20.0
227802,37.0
227803,40.0
227804,13.0
227805,12.0
227806,15.0
227807,93.0
227808,31.0
227809,60.0
227810,27.0
227811,25.0
227812,40.0
227813,50.0
227814,35.0
227815,9.0
227816,15.0
227817,17.0
227818,6.0
227819,13.0
227821,13.0
227822,37.0
227823,24.0
227825,11.0
227826,22.0
227827,21.0
227828,16.0
227830,15.0
227831,57.0
227832,18.0
227833,22.0
227834,20.0
227835,34.0
227836,24.0
227838,12.0
227839,13.0
227840,6.0
227848,21.0
227852,76.0
227853,45.0
227854,29.0
227856,28.0
227857,36.0
227858,60.0
227860,51.0
227861,19.0
227862,41.0
227863,10.0
227865,33.0
227866,25.0
227867,14.0
227870,21.0
227872,9.0
227873,54.0
227874,34.0
227875,10.0
227876,21.0
227877,23.0
227878,8.0
227879,66.0
227880,26.0
227881,37.0
227882,20.0
227883,17.0
227884,36.0
227885,33.0
227886,27.0
227887,9.0
227888,12.0
227889,16.0
227892,10.0
227893,23.0
227894,198.0
227895,146.0
227896,97.0
227899,57.0
227900,76.0
227901,106.0
227904,21.0
227905,134.0
227906,64.0
227907,112.0
227908,26.0
227912,67.0
227913,56.0
227914,104.0
227916,16.0
227917,42.0
227919,23.0
227920,9.0
227922,9.0
227924,10.0
227925,26.0
227927,11.0
227929,68.0
227930,20.0
227931,16.0
227932,13.0
227933,60.0
227934,33.0
227940,90.0
227941,67.0
227942,56.0
227944,50.0
227945,49.0
227946,83.0
227950,56.0
227951,33.0
227952,49.0
227955,37.0
227956,36.0
227958,12.0
227960,31.0
227961,11.0
227963,112.0
227964,84.0
227965,48.0
227966,34.0
227967,40.0
227968,78.0
227970,74.0
227971,35.0
227972,55.0
227973,24.0
227974,19.0
227975,56.0
227976,31.0
227977,23.0
227979,16.0
227980,35.0
227981,5.0
227982,20.0
227985,14.0
227990,35.0
227993,9.0
227994,45.0
227995,29.0
227998,12.0
228000,40.0
228001,25.0
228003,21.0
228004,24.0
228005,68.0
228006,37.0
228007,12.0
228008,11.0
228010,113.0
228011,40.0
228012,61.0
228013,30.0
228014,25.0
228017,40.0
228018,29.0
228019,24.0
228021,17.0
228022,17.0
228026,27.0
228028,10.0
228029,14.0
228030,44.0
228031,33.0
228033,18.0
228034,17.0
228035,44.0
228036,21.0
228037,20.0
228039,9.0
228040,22.0
228041,21.0
228042,16.0
228045,199.0
228046,133.0
228047,29.0
228050,52.0
228051,63.0
228052,107.0
228055,16.0
228056,87.0
228057,42.0
228058,80.0
228059,14.0
228060,8.0
228061,55.0
228062,37.0
228063,21.0
228065,29.0
228066,34.0
228068,10.0
228071,173.0
228072,31.0
228073,7.0
228076,10.0
228077,40.0
228078,20.0
228079,13.0
228080,13.0
228081,13.0
228082,61.0
228083,25.0
228084,33.0
228085,11.0
228086,11.0
228088,49.0
228089,33.0
228090,11.0
228091,13.0
228092,15.0
228093,66.0
228094,66.0
228095,16.0
228096,16.0
228097,28.0
228098,30.0
228099,26.0
228100,25.0
228101,30.0
228102,69.0
228103,24.0
228104,35.0
228105,14.0
228106,12.0
228107,37.0
228108,40.0
228109,32.0
228111,13.0
228112,15.0
228113,11.0
228114,31.0
228115,33.0
228117,17.0
228118,52.0
228119,27.0
228122,63.0
228123,18.0
228124,26.0
228127,18.0
228128,19.0
228132,8.0
228133,7.0
228134,7.0
228135,17.0
228136,61.0
228137,51.0
228138,19.0
228139,15.0
228140,31.0
228141,29.0
228142,8.0
228143,9.0
228144,9.0
228145,53.0
228146,19.0
228147,32.0
228149,14.0
228150,29.0
228151,25.0
228152,22.0
228155,12.0
228156,9.0
228158,11.0
228159,74.0
228160,37.0
228161,26.0
228163,24.0
228164,29.0
228165,62.0
228168,17.0
228169,44.0
228170,19.0
228171,28.0
228172,30.0
228173,14.0
228178,61.0
228179,34.0
228180,24.0
228181,36.0
228182,50.0
228185,35.0
228186,22.0
228187,43.0
228190,37.0
228191,14.0
228195,12.0
228196,68.0
228197,44.0
228198,23.0
228200,28.0
228201,41.0
228202,55.0
228203,73.0
228204,36.0
228205,56.0
228207,32.0
228208,42.0
228209,20.0
228211,13.0
228212,17.0
228213,8.0
228214,14.0
228217,14.0
228218,15.0
228219,10.0
228220,22.0
228225,35.0
228226,16.0
228228,11.0
228229,35.0
228230,22.0
228233,37.0
228234,30.0
228235,7.0
228237,12.0
228239,47.0
228240,35.0
228241,29.0
228242,16.0
228243,14.0
228244,23.0
228245,27.0
228246,18.0
228249,11.0
228251,8.0
228253,33.0
228254,44.0
228255,27.0
228256,10.0
228258,15.0
228259,26.0
228260,26.0
228261,11.0
228263,13.0
228264,66.0
228265,21.0
228266,27.0
228268,8.0
228269,24.0
228270,38.0
228271,28.0
228273,12.0
228274,13.0
228277,20.0
228282,37.0
228283,20.0
228284,12.0
228285,16.0
228286,16.0
228287,50.0
228288,17.0
228289,21.0
228290,13.0
228291,23.0
228295,8.0
228296,31.0
228297,24.0
228298,9.0
228299,10.0
228300,25.0
228301,14.0
228302,10.0
228303,11.0
228304,69.0
228305,18.0
228306,23.0
228307,13.0
228310,48.0
228311,31.0
228314,14.0
228316,68.0
228317,69.0
228320,17.0
228321,26.0
228322,34.0
228323,10.0
228324,11.0
228325,13.0
228326,64.0
228327,31.0
228328,39.0
228329,26.0
228330,21.0
228331,35.0
228332,26.0
228333,22.0
228335,8.0
228336,14.0
228337,17.0
228338,136.0
228339,115.0
228340,44.0
228342,59.0
228343,68.0
228344,105.0
228347,23.0
228348,81.0
228349,57.0
228350,65.0
228353,57.0
228354,41.0
228358,35.0
228362,44.0
228363,37.0
228364,11.0
228366,12.0
228367,28.0
228368,25.0
228371,53.0
228372,19.0
228373,29.0
228374,22.0
228375,19.0
228376,27.0
228377,19.0
228381,10.0
228383,19.0
228384,17.0
228386,13.0
228387,24.0
228388,52.0
228389,26.0
228392,82.0
228393,31.0
228394,30.0
228396,18.0
228397,70.0
228398,31.0
228401,14.0
228404,48.0
228405,49.0
228406,24.0
228408,22.0
228409,50.0
228410,46.0
228411,21.0
228412,24.0
228413,21.0
228414,64.0
228415,33.0
228416,45.0
228417,16.0
228419,33.0
228420,26.0
228421,22.0
228422,11.0
228423,17.0
228424,14.0
228426,52.0
228427,48.0
228430,21.0
228431,32.0
228432,50.0
228434,42.0
228435,20.0
228436,34.0
228439,32.0
228443,17.0
228446,99.0
228447,68.0
228448,38.0
228450,40.0
228451,48.0
228452,67.0
228456,50.0
228457,42.0
228458,50.0
228459,48.0
228460,32.0
228461,22.0
228464,23.0
228466,201.0
228467,120.0
228468,72.0
228471,54.0
228472,58.0
228473,106.0
228475,108.0
228476,55.0
228477,81.0
228478,29.0
228479,33.0
228481,63.0
228482,47.0
228483,33.0
228484,19.0
228485,17.0
228486,52.0
228487,6.0
228488,24.0
228491,221.0
228492,170.0
228493,48.0
228494,16.0
228496,67.0
228497,72.0
228498,124.0
228502,102.0
228503,55.0
228504,72.0
228505,16.0
228506,12.0
228508,75.0
228509,43.0
228510,30.0
228511,15.0
228512,28.0
228513,46.0
228515,21.0
228519,19.0
228520,15.0
228521,10.0
228522,11.0
228523,11.0
228524,33.0
228525,24.0
228528,89.0
228529,22.0
228530,19.0
228531,6.0
228532,19.0
228534,39.0
228537,14.0
228539,25.0
228540,28.0
228542,10.0
228543,18.0
228544,13.0
228547,108.0
228548,37.0
228549,16.0
228552,15.0
228553,44.0
228554,30.0
228556,6.0
228557,10.0
228558,8.0
228561,10.0
228563,18.0
228565,13.0
228567,14.0
228571,114.0
228572,87.0
228573,42.0
228574,36.0
228575,41.0
228576,68.0
228580,61.0
228581,40.0
228582,55.0
228583,23.0
228584,8.0
228585,45.0
228586,34.0
228588,20.0
228589,16.0
228590,31.0
228593,67.0
228594,31.0
228597,33.0
228598,37.0
228601,51.0
228602,20.0
228603,39.0
228606,31.0
228607,15.0
228608,10.0
228611,18.0
228614,144.0
228615,87.0
228616,42.0
228618,36.0
228619,54.0
228620,88.0
228623,75.0
228624,41.0
228625,57.0
228626,25.0
228628,42.0
228629,27.0
228630,20.0
228632,15.0
228633,29.0
228635,20.0
228636,20.0
228641,25.0
228642,14.0
228645,11.0
228646,83.0
228647,24.0
228648,23.0
228649,6.0
228651,13.0
228653,36.0
228655,12.0
228658,32.0
228659,34.0
228662,13.0
228663,17.0
228665,60.0
228666,21.0
228667,31.0
228668,23.0
228669,18.0
228670,31.0
228671,27.0
228672,23.0
228674,7.0
228675,13.0
228677,12.0
228678,18.0
228679,15.0
228683,16.0
228684,40.0
228685,23.0
228686,14.0
228687,13.0
228688,12.0
228689,52.0
228690,30.0
228691,24.0
228694,19.0
228695,26.0
228696,17.0
228699,150.0
228700,91.0
228701,61.0
228702,34.0
228703,23.0
228704,63.0
228705,99.0
228706,135.0
228708,11.0
228709,15.0
228710,171.0
228711,85.0
228712,132.0
228713,27.0
228714,16.0
228717,79.0
228718,62.0
228719,27.0
228721,35.0
228722,49.0
228723,6.0
228724,31.0
228725,17.0
228727,55.0
228728,40.0
228729,23.0
228731,40.0
228732,44.0
228733,60.0
228734,24.0
228737,40.0
228738,40.0
228739,42.0
228740,50.0
228741,27.0
228742,20.0
228744,39.0
228745,23.0
228746,84.0
228747,70.0
228748,33.0
228749,35.0
228750,40.0
228751,63.0
228755,64.0
228756,48.0
228757,49.0
228758,53.0
228759,39.0
228763,23.0
228764,5.0
228766,197.0
228767,145.0
228768,89.0
228771,84.0
228772,100.0
228773,123.0
228774,15.0
228777,162.0
228778,77.0
228779,129.0
228780,24.0
228784,80.0
228785,104.0
228786,64.0
228788,27.0
228789,51.0
228790,23.0
228793,77.0
228794,61.0
228795,20.0
228796,17.0
228797,34.0
228798,37.0
228799,13.0
228800,14.0
228801,17.0
228802,123.0
228803,31.0
228804,51.0
228805,31.0
228806,28.0
228808,48.0
228809,71.0
228810,56.0
228812,14.0
228813,28.0
228814,6.0
228816,17.0
228820,28.0
228821,17.0
228822,10.0
228823,12.0
228824,68.0
228825,30.0
228826,20.0
228827,6.0
228828,19.0
228829,73.0
228830,40.0
228833,15.0
228835,39.0
228836,48.0
228838,16.0
228839,30.0
228840,23.0
228842,15.0
228844,43.0
228845,48.0
228846,20.0
228848,16.0
228849,16.0
228850,13.0
228853,55.0
228854,54.0
228855,13.0
228857,22.0
228858,44.0
228859,39.0
228860,20.0
228861,24.0
228862,25.0
228863,84.0
228864,26.0
228865,30.0
228866,20.0
228867,15.0
228868,33.0
228869,29.0
228870,27.0
228872,13.0
228873,15.0
228875,152.0
228876,110.0
228877,37.0
228878,44.0
228879,57.0
228880,97.0
228882,16.0
228883,73.0
228884,37.0
228885,59.0
228886,16.0
228887,10.0
228888,54.0
228889,32.0
228892,20.0
228893,41.0
228899,72.0
228900,55.0
228901,16.0
228902,43.0
228903,45.0
228904,91.0
228908,62.0
228909,38.0
228910,54.0
228911,52.0
228912,27.0
228915,23.0
228916,8.0
228917,46.0
228918,36.0
228919,11.0
228920,40.0
228921,57.0
228922,33.0
228926,75.0
228927,41.0
228928,45.0
228929,35.0
228930,99.0
228931,55.0
228933,43.0
228934,41.0
228937,37.0
228939,11.0
228940,24.0
228941,25.0
228942,6.0
228945,65.0
228946,23.0
228947,40.0
228948,21.0
228949,20.0
228950,30.0
228951,38.0
228952,29.0
228953,6.0
228954,10.0
228955,13.0
228957,12.0
228959,125.0
228960,88.0
228961,53.0
228964,54.0
228965,59.0
228966,96.0
228969,96.0
228970,53.0
228971,72.0
228972,13.0
228973,9.0
228975,56.0
228976,37.0
228977,22.0
228979,21.0
228980,42.0
228982,12.0
228985,11.0
228986,41.0
228987,22.0
228989,15.0
228990,31.0
228991,27.0
228995,77.0
228996,23.0
228997,36.0
228998,22.0
228999,19.0
229000,30.0
229001,29.0
229002,22.0
229005,13.0
229006,11.0
229007,8.0
229008,20.0
229009,19.0
229010,23.0
229011,26.0
229012,23.0
229016,21.0
229017,30.0
229020,14.0
229021,11.0
229024,155.0
229025,84.0
229026,57.0
229029,68.0
229030,85.0
229031,122.0
229034,19.0
229035,119.0
229036,63.0
229037,82.0
229038,28.0
229039,11.0
229040,77.0
229041,51.0
229042,33.0
229044,47.0
229045,89.0
229046,20.0
229049,71.0
229050,80.0
229051,19.0
229052,7.0
229054,23.0
229055,52.0
229056,39.0
229057,16.0
229058,16.0
229059,13.0
229060,82.0
229061,32.0
229062,40.0
229063,24.0
229064,23.0
229065,36.0
229066,42.0
229067,28.0
229068,22.0
229069,27.0
229070,25.0
229072,10.0
229073,8.0
229074,19.0
229075,30.0
229076,29.0
229079,29.0
229080,27.0
229081,11.0
229082,12.0
229084,82.0
229085,24.0
229086,31.0
229087,13.0
229088,9.0
229090,30.0
229091,50.0
229092,33.0
229094,34.0
229095,30.0
229097,6.0
229098,7.0
229099,12.0
229100,227.0
229101,200.0
229102,72.0
229103,19.0
229105,78.0
229106,120.0
229107,191.0
229111,189.0
229112,88.0
229113,147.0
229114,28.0
229115,23.0
229117,114.0
229118,67.0
229119,40.0
229120,58.0
229121,101.0
229122,205.0
229123,8.0
229124,55.0
229126,11.0
229127,109.0
229128,85.0
229130,37.0
229131,42.0
229132,73.0
229135,17.0
229136,57.0
229137,30.0
229138,54.0
229139,12.0
229140,8.0
229141,48.0
229142,25.0
229145,68.0
229146,74.0
229150,161.0
229151,90.0
229152,72.0
229153,12.0
229155,71.0
229156,88.0
229157,124.0
229159,137.0
229160,63.0
229161,104.0
229162,24.0
229163,16.0
229165,78.0
229166,57.0
229168,45.0
229169,65.0
229170,121.0
229172,32.0
229175,39.0
229179,19.0
229180,31.0
229181,25.0
229182,13.0
229183,13.0
229184,13.0
229185,64.0
229186,23.0
229187,30.0
229188,16.0
229189,13.0
229191,30.0
229192,45.0
229193,31.0
229194,25.0
229195,27.0
229196,31.0
229197,31.0
229198,24.0
229200,8.0
229201,22.0
229202,18.0
229203,10.0
229206,46.0
229207,12.0
229208,18.0
229209,9.0
229212,29.0
229213,23.0
229216,29.0
229219,41.0
229220,27.0
229223,16.0
229224,52.0
229225,43.0
229226,9.0
229229,126.0
229230,49.0
229231,79.0
229232,29.0
229233,29.0
229235,47.0
229236,55.0
229237,33.0
229238,20.0
229239,23.0
229240,29.0
229242,20.0
229243,16.0
229244,24.0
229247,12.0
229248,33.0
229249,18.0
229251,15.0
229252,38.0
229253,17.0
229254,14.0
229255,12.0
229256,26.0
229259,23.0
229264,7.0
229265,13.0
229266,28.0
229267,17.0
229268,10.0
229270,31.0
229271,13.0
229272,17.0
229275,11.0
229276,12.0
229279,12.0
229280,96.0
229281,59.0
229282,36.0
229284,42.0
229285,55.0
229286,91.0
229289,74.0
229290,40.0
229291,64.0
229292,13.0
229294,55.0
229295,26.0
229296,21.0
229297,71.0
229298,64.0
229299,127.0
229300,10.0
229302,64.0
229303,60.0
229304,19.0
229306,36.0
229307,38.0
229308,36.0
229312,52.0
229313,42.0
229314,36.0
229315,31.0
229316,41.0
229317,34.0
229318,39.0
229320,70.0
229321,31.0
229322,26.0
229325,22.0
229326,20.0
229330,81.0
229331,30.0
229332,52.0
229333,22.0
229334,19.0
229335,32.0
229336,40.0
229337,29.0
229339,34.0
229340,45.0
229343,83.0
229344,80.0
229345,33.0
229347,21.0
229348,48.0
229349,41.0
229350,13.0
229351,18.0
229352,19.0
229353,116.0
229354,33.0
229355,56.0
229356,24.0
229357,21.0
229359,46.0
229360,46.0
229361,40.0
229362,30.0
229363,38.0
229364,59.0
229365,6.0
229367,17.0
229368,16.0
229371,22.0
229372,18.0
229376,40.0
229377,13.0
229378,16.0
229381,20.0
229382,16.0
229385,25.0
229386,154.0
229387,107.0
229388,56.0
229390,41.0
229391,42.0
229392,91.0
229396,100.0
229397,50.0
229398,74.0
229399,23.0
229400,16.0
229401,54.0
229402,35.0
229403,23.0
229404,36.0
229405,29.0
229406,95.0
229408,20.0
229413,113.0
229414,78.0
229415,55.0
229418,57.0
229419,63.0
229420,114.0
229421,17.0
229424,77.0
229425,49.0
229426,84.0
229429,58.0
229430,31.0
229431,19.0
229433,77.0
229434,107.0
229435,23.0
229437,69.0
229438,69.0
229439,36.0
229441,20.0
229442,37.0
229443,43.0
229444,13.0
229445,12.0
229446,15.0
229447,93.0
229448,31.0
229449,55.0
229450,26.0
229451,25.0
229452,41.0
229453,51.0
229454,35.0
229455,23.0
229456,34.0
229457,36.0
229458,6.0
229459,13.0
229461,13.0
229462,36.0
229463,24.0
229465,11.0
229466,22.0
229467,21.0
229468,16.0
229470,15.0
229471,57.0
229472,18.0
229473,21.0
229474,20.0
229475,34.0
229476,24.0
229478,18.0
229479,25.0
229480,6.0
229488,21.0
229491,76.0
229492,45.0
229493,29.0
229495,28.0
229496,36.0
229497,60.0
229499,57.0
229500,19.0
229501,44.0
229502,11.0
229504,33.0
229505,22.0
229506,14.0
229509,69.0
229511,9.0
229512,54.0
229513,34.0
229514,9.0
229515,21.0
229516,23.0
229517,8.0
229518,68.0
229519,26.0
229520,37.0
229521,20.0
229522,17.0
229523,36.0
229524,33.0
229525,27.0
229526,21.0
229527,42.0
229528,70.0
229531,10.0
229532,23.0
229533,195.0
229534,146.0
229535,83.0
229538,56.0
229539,76.0
229540,106.0
229543,21.0
229544,134.0
229545,64.0
229546,111.0
229547,26.0
229551,67.0
229552,56.0
229553,77.0
229555,44.0
229556,102.0
229558,23.0
229559,9.0
229561,9.0
229563,10.0
229564,26.0
229566,11.0
229568,60.0
229569,20.0
229570,15.0
229571,11.0
229572,60.0
229573,33.0
229579,90.0
229580,67.0
229581,47.0
229583,50.0
229584,49.0
229585,83.0
229589,56.0
229590,33.0
229591,48.0
229594,37.0
229595,36.0
229597,29.0
229599,77.0
229600,11.0
229602,112.0
229603,83.0
229604,46.0
229605,34.0
229606,40.0
229607,78.0
229609,75.0
229610,35.0
229611,55.0
229612,24.0
229613,19.0
229614,56.0
229615,31.0
229616,22.0
229618,32.0
